SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1712681526.185367, , , , , , -6.129885, , , 
1712681526.215745, , , , , , -6.229367, , , 
1712681526.245992, , , , , , -6.300882, , , 
1712681526.276167, , , , , , -6.329724, , , 
1712681526.306674, , , , , , -6.326194, , , 
1712681526.336969, , , , , , -6.285385, , , 
1712681526.367289, , , , , , -6.211991, , , 
1712681526.396701, , , , , , -6.105938, , , 
1712681526.427785, , , , , , -5.973073, , , 
1712681526.458191, , , , , , -5.815248, , , 
1712681526.488491, , , , , , -5.639367, , , 
1712681526.518654, , , , , , -5.454798, , , 
1712681526.549109, , , , , , -5.262666, , , 
1712681526.579276, , , , , , -5.071096, , , 
1712681526.609688, , , , , , -4.879016, , , 
1712681526.639900, , , , , , -4.697437, , , 
1712681526.670208, , , , , , -4.522617, , , 
1712681526.700659, , , , , , -4.364084, , , 
1712681526.730815, , , , , , -4.217319, , , 
1712681526.761108, , , , , , -4.091032, , , 
1712681526.791442, , , , , , -3.980168, , , 
1712681526.821824, , , , , , -3.891030, , , 
1712681526.852017, , , , , , -3.820120, , , 
1712681526.882442, , , , , , -3.770205, , , 
1712681526.912622, , , , , , -3.742660, , , 
1712681526.942924, , , , , , -3.737642, , , 
1712681526.973226, , , , , , -3.753129, , , 
1712681527.002910, , , , , , -3.792800, , , 
1712681527.033851, , , , , , -3.851003, , , 
1712681527.064181, , , , , , -3.928458, , , 
1712681527.094470, , , , , , -4.026636, , , 
1712681527.124966, , , , , , -4.144105, , , 
1712681527.155006, , , , , , -4.328190, , , 
1712681527.184498, , , , , , -4.482263, , , 
1712681527.215641, , , , , , -4.652637, , , 
1712681527.245987, , , , , , -4.827663, , , 
1712681527.276394, , , , , , -5.015586, , , 
1712681527.306655, , , , , , -5.201079, , , 
1712681527.336462, , , , , , -5.386390, , , 
1712681527.367260, , , , , , -5.566159, , , 
1712681527.396652, , , , , , -5.732676, , , 
1712681527.427867, , , , , , -5.884611, , , 
1712681527.457381, , , , , , -6.013940, , , 
1712681527.488391, , , , , , -6.112223, , , 
1712681527.518661, , , , , , -6.189909, , , 
1712681527.549055, , , , , , -6.226754, , , 
1712681527.579434, , , , , , -6.229101, , , 
1712681527.609566, , , , , , -6.197872, , , 
1712681527.639984, , , , , , -6.126305, , , 
1712681527.670140, , , , , , -6.026922, , , 
1712681527.700586, , , , , , -5.897841, , , 
1712681527.730780, , , , , , -5.748137, , , 
1712681527.761184, , , , , , -5.579618, , , 
1712681527.791383, , , , , , -5.392871, , , 
1712681527.821768, , , , , , -5.204625, , , 
1712681527.851983, , , , , , -5.009893, , , 
1712681527.882399, , , , , , -4.818725, , , 
1712681527.912589, , , , , , -4.631670, , , 
1712681527.942989, , , , , , -4.456865, , , 
1712681527.973196, , , , , , -4.289463, , , 
1712681528.003496, , , , , , -4.138665, , , 
1712681528.033798, , , , , , -4.000121, , , 
1712681528.064207, , , , , , -3.882353, , , 
1712681528.094428, , , , , , -3.750422, , , 
1712681528.124729, , , , , , -3.698014, , , 
1712681528.155012, , , , , , -3.619569, , , 
1712681528.185307, , , , , , -3.584453, , , 
1712681528.214883, , , , , , -3.569557, , , 
1712681528.245974, , , , , , -3.572859, , , 
1712681528.276142, , , , , , -3.601281, , , 
1712681528.306457, , , , , , -3.648156, , , 
1712681528.336485, , , , , , -3.714707, , , 
1712681528.366494, , , , , , -3.801878, , , 
1712681528.397349, , , , , , -3.907145, , , 
1712681528.427741, , , , , , -4.029718, , , 
1712681528.458045, , , , , , -4.165564, , , 
1712681528.488365, , , , , , -4.320814, , , 
1712681528.518739, , , , , , -4.487341, , , 
1712681528.548930, , , , , , -4.661417, , , 
1712681528.579325, , , , , , -4.846360, , , 
1712681528.609538, , , , , , -5.033877, , , 
1712681528.639956, , , , , , -5.218740, , , 
1712681528.670146, , , , , , -5.399469, , , 
1712681528.700448, , , , , , -5.573336, , , 
1712681528.730837, , , , , , -5.727859, , , 
1712681528.761047, , , , , , -5.866795, , , 
1712681528.791444, , , , , , -5.978585, , , 
1712681528.821742, , , , , , -6.062291, , , 
1712681528.852027, , , , , , -6.114406, , , 
1712681528.882255, , , , , , -6.132575, , , 
1712681528.912666, , , , , , -6.115565, , , 
1712681528.942858, , , , , , -6.061450, , , 
1712681528.973164, , , , , , -5.974641, , , 
1712681529.003465, , , , , , -5.859735, , , 
1712681529.033767, , , , , , -5.718199, , , 
1712681529.064049, , , , , , -5.556321, , , 
1712681529.094458, , , , , , -5.380511, , , 
1712681529.124671, , , , , , -5.128547, , , 
1712681529.154977, , , , , , -4.939111, , , 
1712681529.185276, , , , , , -4.745600, , , 
1712681529.215583, , , , , , -4.557366, , , 
1712681529.245883, , , , , , -4.376908, , , 
1712681529.276183, , , , , , -4.205621, , , 
1712681529.306514, , , , , , -4.048712, , , 
1712681529.336808, , , , , , -3.905596, , , 
1712681529.366599, , , , , , -3.777745, , , 
1712681529.397489, , , , , , -3.665911, , , 
1712681529.427739, , , , , , -3.576457, , , 
1712681529.458091, , , , , , -3.499758, , , 
1712681529.488409, , , , , , -3.445992, , , 
1712681529.518606, , , , , , -3.411780, , , 
1712681529.548989, , , , , , -3.394399, , , 
1712681529.579201, , , , , , -3.398275, , , 
1712681529.609509, , , , , , -3.422706, , , 
1712681529.639999, , , , , , -3.464125, , , 
1712681529.670112, , , , , , -3.526754, , , 
1712681529.700501, , , , , , -3.607142, , , 
1712681529.730800, , , , , , -3.705271, , , 
1712681529.761017, , , , , , -3.820528, , , 
1712681529.791319, , , , , , -3.954798, , , 
1712681529.821707, , , , , , -4.099013, , , 
1712681529.851703, , , , , , -4.260988, , , 
1712681529.882281, , , , , , -4.432284, , , 
1712681529.912600, , , , , , -4.611414, , , 
1712681529.942955, , , , , , -4.797216, , , 
1712681529.973133, , , , , , -4.983642, , , 
1712681530.003526, , , , , , -5.170289, , , 
1712681530.033737, , , , , , -5.347837, , , 
1712681530.064208, , , , , , -5.514534, , , 
1712681530.094375, , , , , , -5.666849, , , 
1712681530.124740, , , , , , -5.796887, , , 
1712681530.154948, , , , , , -5.930921, , , 
1712681530.185246, , , , , , -5.996822, , , 
1712681530.215580, , , , , , -6.028273, , , 
1712681530.245851, , , , , , -6.028226, , , 
1712681530.276270, , , , , , -5.989675, , , 
1712681530.306567, , , , , , -5.919980, , , 
1712681530.336555, , , , , , -5.820173, , , 
1712681530.366548, , , , , , -5.690219, , , 
1712681530.396546, , , , , , -5.539683, , , 
1712681530.427457, , , , , , -5.371979, , , 
1712681530.458071, , , , , , -5.188165, , , 
1712681530.488374, , , , , , -4.998800, , , 
1712681530.518673, , , , , , -4.806232, , , 
1712681530.548874, , , , , , -4.613668, , , 
1712681530.579280, , , , , , -4.424615, , , 
1712681530.609476, , , , , , -4.246077, , , 
1712681530.639721, , , , , , -4.073261, , , 
1712681530.670089, , , , , , -3.913155, , , 
1712681530.700496, , , , , , -3.768727, , , 
1712681530.730689, , , , , , -3.638921, , , 
1712681530.761029, , , , , , -3.523867, , , 
1712681530.791385, , , , , , -3.427709, , , 
1712681530.821589, , , , , , -3.347461, , , 
1712681530.852002, , , , , , -3.287290, , , 
1712681530.882262, , , , , , -3.242699, , , 
1712681530.912496, , , , , , -3.216809, , , 
1712681530.942800, , , , , , -3.210823, , , 
1712681530.973126, , , , , , -3.222518, , , 
1712681531.003509, , , , , , -3.251812, , , 
1712681531.033711, , , , , , -3.300265, , , 
1712681531.064047, , , , , , -3.366189, , , 
1712681531.094311, , , , , , -3.449996, , , 
1712681531.124623, , , , , , -3.591238, , , 
1712681531.154918, , , , , , -3.711572, , , 
1712681531.185217, , , , , , -3.851901, , , 
1712681531.215518, , , , , , -4.003431, , , 
1712681531.245820, , , , , , -4.168633, , , 
1712681531.276235, , , , , , -4.342806, , , 
1712681531.306536, , , , , , -4.525372, , , 
1712681531.336333, , , , , , -4.709644, , , 
1712681531.366527, , , , , , -4.896382, , , 
1712681531.397427, , , , , , -5.079708, , , 
1712681531.427739, , , , , , -5.258773, , , 
1712681531.458046, , , , , , -5.424373, , , 
1712681531.488346, , , , , , -5.573076, , , 
1712681531.518643, , , , , , -5.702950, , , 
1712681531.548842, , , , , , -5.805132, , , 
1712681531.579250, , , , , , -5.880394, , , 
1712681531.609449, , , , , , -5.922431, , , 
1712681531.639857, , , , , , -5.929683, , , 
1712681531.670105, , , , , , -5.905400, , , 
1712681531.700304, , , , , , -5.847126, , , 
1712681531.730576, , , , , , -5.753973, , , 
1712681531.760924, , , , , , -5.636940, , , 
1712681531.791244, , , , , , -5.494082, , , 
1712681531.821580, , , , , , -5.330592, , , 
1712681531.851823, , , , , , -5.155673, , , 
1712681531.882123, , , , , , -4.969579, , , 
1712681531.912468, , , , , , -4.777672, , , 
1712681531.942769, , , , , , -4.585592, , , 
1712681531.973073, , , , , , -4.394666, , , 
1712681532.003711, , , , , , -4.209783, , , 
1712681532.033679, , , , , , -4.031505, , , 
1712681532.064073, , , , , , -3.863607, , , 
1712681532.094414, , , , , , -3.710836, , , 
1712681532.124550, , , , , , -3.569711, , , 
1712681532.154834, , , , , , -3.405931, , , 
1712681532.185145, , , , , , -3.299229, , , 
1712681532.215489, , , , , , -3.210462, , , 
1712681532.245791, , , , , , -3.137372, , , 
1712681532.276098, , , , , , -3.081820, , , 
1712681532.306508, , , , , , -3.043977, , , 
1712681532.336472, , , , , , -3.024783, , , 
1712681532.367092, , , , , , -3.022428, , , 
1712681532.397397, , , , , , -3.035458, , , 
1712681532.427696, , , , , , -3.066151, , , 
1712681532.458014, , , , , , -3.115030, , , 
1712681532.488239, , , , , , -3.179973, , , 
1712681532.518513, , , , , , -3.264718, , , 
1712681532.548842, , , , , , -3.362768, , , 
1712681532.579218, , , , , , -3.475471, , , 
1712681532.609371, , , , , , -3.606256, , , 
1712681532.639835, , , , , , -3.750017, , , 
1712681532.670122, , , , , , -3.906888, , , 
1712681532.700323, , , , , , -4.074796, , , 
1712681532.730734, , , , , , -4.250190, , , 
1712681532.760925, , , , , , -4.433854, , , 
1712681532.791342, , , , , , -4.619727, , , 
1712681532.821620, , , , , , -4.805940, , , 
1712681532.851835, , , , , , -4.991351, , , 
1712681532.882248, , , , , , -5.165021, , , 
1712681532.912438, , , , , , -5.330344, , , 
1712681532.942836, , , , , , -5.475170, , , 
1712681532.973041, , , , , , -5.604334, , , 
1712681533.003343, , , , , , -5.705009, , , 
1712681533.033652, , , , , , -5.779078, , , 
1712681533.063957, , , , , , -5.820976, , , 
1712681533.094369, , , , , , -5.829222, , , 
1712681533.124596, , , , , , -5.805237, , , 
1712681533.154857, , , , , , -5.717451, , , 
1712681533.185167, , , , , , -5.622207, , , 
1712681533.215458, , , , , , -5.494835, , , 
1712681533.245765, , , , , , -5.348455, , , 
1712681533.276061, , , , , , -5.185856, , , 
1712681533.306364, , , , , , -5.005197, , , 
1712681533.336456, , , , , , -4.816067, , , 
1712681533.366971, , , , , , -4.624323, , , 
1712681533.397367, , , , , , -4.432365, , , 
1712681533.427664, , , , , , -4.243513, , , 
1712681533.457873, , , , , , -4.057908, , , 
1712681533.488285, , , , , , -3.882937, , , 
1712681533.518597, , , , , , -3.714538, , , 
1712681533.548781, , , , , , -3.560301, , , 
1712681533.579196, , , , , , -3.415784, , , 
1712681533.609403, , , , , , -3.289124, , , 
1712681533.639862, , , , , , -3.175914, , , 
1712681533.669991, , , , , , -3.076683, , , 
1712681533.700433, , , , , , -2.992904, , , 
1712681533.730596, , , , , , -2.926086, , , 
1712681533.760988, , , , , , -2.877077, , , 
1712681533.791201, , , , , , -2.840651, , , 
1712681533.821591, , , , , , -2.823338, , , 
1712681533.851808, , , , , , -2.822985, , , 
1712681533.882105, , , , , , -2.837848, , , 
1712681533.912524, , , , , , -2.864682, , , 
1712681533.942814, , , , , , -2.913631, , , 
1712681533.973018, , , , , , -2.975644, , , 
1712681534.003409, , , , , , -3.053478, , , 
1712681534.033618, , , , , , -3.146036, , , 
1712681534.064025, , , , , , -3.255846, , , 
1712681534.094221, , , , , , -3.378095, , , 
1712681534.124522, , , , , , -3.516378, , , 
1712681534.154798, , , , , , -3.719263, , , 
1712681534.185126, , , , , , -3.883842, , , 
1712681534.215491, , , , , , -4.059757, , , 
1712681534.245730, , , , , , -4.242464, , , 
1712681534.276129, , , , , , -4.426709, , , 
1712681534.306370, , , , , , -4.613120, , , 
1712681534.336732, , , , , , -4.797681, , , 
1712681534.366352, , , , , , -4.976630, , , 
1712681534.397335, , , , , , -5.147718, , , 
1712681534.427541, , , , , , -5.302205, , , 
1712681534.457955, , , , , , -5.439784, , , 
1712681534.488258, , , , , , -5.553028, , , 
1712681534.518565, , , , , , -5.643923, , , 
1712681534.548752, , , , , , -5.701785, , , 
1712681534.579145, , , , , , -5.727961, , , 
1712681534.609356, , , , , , -5.721144, , , 
1712681534.639774, , , , , , -5.681264, , , 
1712681534.670070, , , , , , -5.610547, , , 
1712681534.700261, , , , , , -5.511496, , , 
1712681534.730566, , , , , , -5.385359, , , 
1712681534.760867, , , , , , -5.238568, , , 
1712681534.791169, , , , , , -5.072786, , , 
1712681534.821475, , , , , , -4.894820, , , 
1712681534.851776, , , , , , -4.706995, , , 
1712681534.882076, , , , , , -4.516846, , , 
1712681534.912584, , , , , , -4.322856, , , 
1712681534.942706, , , , , , -4.130404, , , 
1712681534.972936, , , , , , -3.946330, , , 
1712681535.003286, , , , , , -3.767271, , , 
1712681535.033614, , , , , , -3.598380, , , 
1712681535.063891, , , , , , -3.440837, , , 
1712681535.094277, , , , , , -3.292260, , , 
1712681535.124596, , , , , , -3.161510, , , 
1712681535.154824, , , , , , -3.002698, , , 
1712681535.185096, , , , , , -2.904402, , , 
1712681535.215398, , , , , , -2.814582, , , 
1712681535.245701, , , , , , -2.744104, , , 
1712681535.276149, , , , , , -2.688484, , , 
1712681535.306371, , , , , , -2.646218, , , 
1712681535.336713, , , , , , -2.618297, , , 
1712681535.366355, , , , , , -2.609396, , , 
1712681535.397218, , , , , , -2.610629, , , 
1712681535.427602, , , , , , -2.628641, , , 
1712681535.457043, , , , , , -2.661848, , , 
1712681535.488185, , , , , , -2.711384, , , 
1712681535.518530, , , , , , -2.774430, , , 
1712681535.548754, , , , , , -2.851110, , , 
1712681535.579113, , , , , , -2.945770, , , 
1712681535.609327, , , , , , -3.051653, , , 
1712681535.639717, , , , , , -3.170479, , , 
1712681535.669929, , , , , , -3.306685, , , 
1712681535.700320, , , , , , -3.449652, , , 
1712681535.730534, , , , , , -3.608704, , , 
1712681535.760958, , , , , , -3.777058, , , 
1712681535.791139, , , , , , -3.950664, , , 
1712681535.821535, , , , , , -4.135477, , , 
1712681535.851805, , , , , , -4.322154, , , 
1712681535.882078, , , , , , -4.509436, , , 
1712681535.912348, , , , , , -4.693291, , , 
1712681535.942650, , , , , , -4.871127, , , 
1712681535.972950, , , , , , -5.041588, , , 
1712681536.003283, , , , , , -5.195576, , , 
1712681536.033554, , , , , , -5.333419, , , 
1712681536.063966, , , , , , -5.448417, , , 
1712681536.094203, , , , , , -5.536519, , , 
1712681536.124576, , , , , , -5.597552, , , 
1712681536.154770, , , , , , -5.627252, , , 
1712681536.185019, , , , , , -5.615695, , , 
1712681536.215369, , , , , , -5.567871, , , 
1712681536.245675, , , , , , -5.490001, , , 
1712681536.276123, , , , , , -5.385416, , , 
1712681536.306275, , , , , , -5.254978, , , 
1712681536.336320, , , , , , -5.103833, , , 
1712681536.366970, , , , , , -4.939708, , , 
1712681536.396300, , , , , , -4.758220, , , 
1712681536.427577, , , , , , -4.570503, , , 
1712681536.457873, , , , , , -4.377404, , , 
1712681536.488132, , , , , , -4.184569, , , 
1712681536.518391, , , , , , -3.993618, , , 
1712681536.548796, , , , , , -3.807005, , , 
1712681536.578956, , , , , , -3.627729, , , 
1712681536.609402, , , , , , -3.457265, , , 
1712681536.639705, , , , , , -3.299449, , , 
1712681536.670013, , , , , , -3.148403, , , 
1712681536.700208, , , , , , -3.011919, , , 
1712681536.730613, , , , , , -2.888217, , , 
1712681536.760809, , , , , , -2.775846, , , 
1712681536.791195, , , , , , -2.676484, , , 
1712681536.821518, , , , , , -2.593871, , , 
1712681536.851714, , , , , , -2.523871, , , 
1712681536.882115, , , , , , -2.467493, , , 
1712681536.912435, , , , , , -2.421176, , , 
1712681536.942621, , , , , , -2.394403, , , 
1712681536.972920, , , , , , -2.377751, , , 
1712681537.003227, , , , , , -2.374998, , , 
1712681537.033527, , , , , , -2.388930, , , 
1712681537.063831, , , , , , -2.413652, , , 
1712681537.094224, , , , , , -2.451991, , , 
1712681537.124548, , , , , , -2.504787, , , 
1712681537.154726, , , , , , -2.571288, , , 
1712681537.185068, , , , , , -2.679753, , , 
1712681537.215337, , , , , , -2.776882, , , 
1712681537.245692, , , , , , -2.887918, , , 
1712681537.276043, , , , , , -3.012091, , , 
1712681537.306245, , , , , , -3.146814, , , 
1712681537.336657, , , , , , -3.296604, , , 
1712681537.366260, , , , , , -3.454441, , , 
1712681537.396272, , , , , , -3.622523, , , 
1712681537.427459, , , , , , -3.797841, , , 
1712681537.457859, , , , , , -3.980794, , , 
1712681537.488150, , , , , , -4.166159, , , 
1712681537.518447, , , , , , -4.352908, , , 
1712681537.548665, , , , , , -4.540102, , , 
1712681537.579050, , , , , , -4.718654, , , 
1712681537.609268, , , , , , -4.891371, , , 
1712681537.639740, , , , , , -5.047954, , , 
1712681537.669893, , , , , , -5.191350, , , 
1712681537.700262, , , , , , -5.312020, , , 
1712681537.730477, , , , , , -5.408926, , , 
1712681537.760867, , , , , , -5.477627, , , 
1712681537.791079, , , , , , -5.518473, , , 
1712681537.821487, , , , , , -5.523901, , , 
1712681537.851678, , , , , , -5.500237, , , 
1712681537.882100, , , , , , -5.444185, , , 
1712681537.912291, , , , , , -5.359282, , , 
1712681537.942686, , , , , , -5.250149, , , 
1712681537.972935, , , , , , -5.113073, , , 
1712681538.003194, , , , , , -4.959244, , , 
1712681538.033589, , , , , , -4.787953, , , 
1712681538.063798, , , , , , -4.608082, , , 
1712681538.094103, , , , , , -4.419268, , , 
1712681538.124403, , , , , , -4.227407, , , 
1712681538.154693, , , , , , -4.034170, , , 
1712681538.184975, , , , , , -3.782070, , , 
1712681538.215362, , , , , , -3.595502, , , 
1712681538.245612, , , , , , -3.422233, , , 
1712681538.276015, , , , , , -3.252370, , , 
1712681538.306266, , , , , , -3.092916, , , 
1712681538.336514, , , , , , -2.946900, , , 
1712681538.366741, , , , , , -2.812354, , , 
1712681538.397050, , , , , , -2.688136, , , 
1712681538.427336, , , , , , -2.575870, , , 
1712681538.457682, , , , , , -2.477322, , , 
1712681538.487968, , , , , , -2.389971, , , 
1712681538.518339, , , , , , -2.314539, , , 
1712681538.548595, , , , , , -2.253439, , , 
1712681538.578968, , , , , , -2.202105, , , 
1712681538.609301, , , , , , -2.165105, , , 
1712681538.639660, , , , , , -2.141031, , , 
1712681538.669859, , , , , , -2.128002, , , 
1712681538.700154, , , , , , -2.129110, , , 
1712681538.730452, , , , , , -2.139196, , , 
1712681538.760753, , , , , , -2.162985, , , 
1712681538.791050, , , , , , -2.199647, , , 
1712681538.821352, , , , , , -2.249595, , , 
1712681538.851652, , , , , , -2.311027, , , 
1712681538.881954, , , , , , -2.385560, , , 
1712681538.912345, , , , , , -2.468540, , , 
1712681538.942579, , , , , , -2.568202, , , 
1712681538.972922, , , , , , -2.676547, , , 
1712681539.003168, , , , , , -2.800117, , , 
1712681539.033466, , , , , , -2.933143, , , 
1712681539.063950, , , , , , -3.078083, , , 
1712681539.094068, , , , , , -3.232976, , , 
1712681539.124373, , , , , , -3.397359, , , 
1712681539.154791, , , , , , -3.571295, , , 
1712681539.185044, , , , , , -3.750176, , , 
1712681539.215305, , , , , , -3.999141, , , 
1712681539.245578, , , , , , -4.184798, , , 
1712681539.275893, , , , , , -4.372514, , , 
1712681539.306284, , , , , , -4.554094, , , 
1712681539.336067, , , , , , -4.728050, , , 
1712681539.366180, , , , , , -4.891679, , , 
1712681539.397180, , , , , , -5.035995, , , 
1712681539.427499, , , , , , -5.166025, , , 
1712681539.457800, , , , , , -5.269923, , , 
1712681539.488095, , , , , , -5.351764, , , 
1712681539.518296, , , , , , -5.401571, , , 
1712681539.548697, , , , , , -5.422067, , , 
1712681539.578993, , , , , , -5.412053, , , 
1712681539.609201, , , , , , -5.370407, , , 
1712681539.639622, , , , , , -5.298692, , , 
1712681539.669829, , , , , , -5.198923, , , 
1712681539.700225, , , , , , -5.075294, , , 
1712681539.730412, , , , , , -4.931674, , , 
1712681539.760820, , , , , , -4.772407, , , 
1712681539.791018, , , , , , -4.595898, , , 
1712681539.821424, , , , , , -4.410542, , , 
1712681539.851674, , , , , , -4.219358, , , 
1712681539.881919, , , , , , -4.027022, , , 
1712681539.912218, , , , , , -3.836158, , , 
1712681539.942632, , , , , , -3.645472, , , 
1712681539.972832, , , , , , -3.460268, , , 
1712681540.003236, , , , , , -3.285157, , , 
1712681540.033439, , , , , , -3.113278, , , 
1712681540.063849, , , , , , -2.954404, , , 
1712681540.094043, , , , , , -2.802598, , , 
1712681540.124341, , , , , , -2.664793, , , 
1712681540.154807, , , , , , -2.536060, , , 
1712681540.185036, , , , , , -2.416239, , , 
1712681540.215247, , , , , , -2.278023, , , 
1712681540.245569, , , , , , -2.187585, , , 
1712681540.275983, , , , , , -2.107048, , , 
1712681540.306158, , , , , , -2.037158, , , 
1712681540.336154, , , , , , -1.980790, , , 
1712681540.366856, , , , , , -1.932899, , , 
1712681540.397063, , , , , , -1.896572, , , 
1712681540.427465, , , , , , -1.872215, , , 
1712681540.457670, , , , , , -1.859053, , , 
1712681540.487997, , , , , , -1.855855, , , 
1712681540.518355, , , , , , -1.859772, , , 
1712681540.548673, , , , , , -1.876750, , , 
1712681540.578965, , , , , , -1.906893, , , 
1712681540.609175, , , , , , -1.944808, , , 
1712681540.639477, , , , , , -1.993597, , , 
1712681540.669782, , , , , , -2.055593, , , 
1712681540.700173, , , , , , -2.126254, , , 
1712681540.730410, , , , , , -2.209239, , , 
1712681540.760779, , , , , , -2.301966, , , 
1712681540.790984, , , , , , -2.407119, , , 
1712681540.821399, , , , , , -2.522622, , , 
1712681540.851593, , , , , , -2.648982, , , 
1712681540.881897, , , , , , -2.787127, , , 
1712681540.912206, , , , , , -2.934849, , , 
1712681540.942607, , , , , , -3.092191, , , 
1712681540.972826, , , , , , -3.260019, , , 
1712681541.003102, , , , , , -3.434068, , , 
1712681541.033432, , , , , , -3.615059, , , 
1712681541.063712, , , , , , -3.798886, , , 
1712681541.094007, , , , , , -3.985989, , , 
1712681541.124315, , , , , , -4.173144, , , 
1712681541.154716, , , , , , -4.358336, , , 
1712681541.184894, , , , , , -4.535755, , , 
1712681541.215240, , , , , , -4.756143, , , 
1712681541.245520, , , , , , -4.906351, , , 
1712681541.275820, , , , , , -5.036036, , , 
1712681541.306127, , , , , , -5.148136, , , 
1712681541.336537, , , , , , -5.231075, , , 
1712681541.366106, , , , , , -5.289913, , , 
1712681541.397118, , , , , , -5.317615, , , 
1712681541.427437, , , , , , -5.317498, , , 
1712681541.457745, , , , , , -5.283267, , , 
1712681541.488032, , , , , , -5.218263, , , 
1712681541.518328, , , , , , -5.127859, , , 
1712681541.548652, , , , , , -5.014593, , , 
1712681541.578933, , , , , , -4.878194, , , 
1712681541.609143, , , , , , -4.720642, , , 
1712681541.639648, , , , , , -4.548275, , , 
1712681541.669787, , , , , , -4.370253, , , 
1712681541.700022, , , , , , -4.180704, , , 
1712681541.730355, , , , , , -3.990099, , , 
1712681541.760720, , , , , , -3.797975, , , 
1712681541.790958, , , , , , -3.605883, , , 
1712681541.821355, , , , , , -3.418848, , , 
1712681541.851569, , , , , , -3.235205, , , 
1712681541.881868, , , , , , -3.061542, , , 
1712681541.912178, , , , , , -2.891682, , , 
1712681541.942556, , , , , , -2.735089, , , 
1712681541.972767, , , , , , -2.586976, , , 
1712681542.003071, , , , , , -2.446872, , , 
1712681542.033480, , , , , , -2.315793, , , 
1712681542.063711, , , , , , -2.198677, , , 
1712681542.093978, , , , , , -2.091602, , , 
1712681542.124285, , , , , , -1.992033, , , 
1712681542.154585, , , , , , -1.901781, , , 
1712681542.184854, , , , , , -1.822706, , , 
1712681542.215186, , , , , , -1.734103, , , 
1712681542.245481, , , , , , -1.676289, , , 
1712681542.275803, , , , , , -1.627879, , , 
1712681542.306184, , , , , , -1.591523, , , 
1712681542.336077, , , , , , -1.563008, , , 
1712681542.366794, , , , , , -1.540397, , , 
1712681542.397110, , , , , , -1.529624, , , 
1712681542.427303, , , , , , -1.526931, , , 
1712681542.457728, , , , , , -1.534085, , , 
1712681542.487936, , , , , , -1.548420, , , 
1712681542.518297, , , , , , -1.573271, , , 
1712681542.548511, , , , , , -1.605715, , , 
1712681542.578794, , , , , , -1.647071, , , 
1712681542.609082, , , , , , -1.699183, , , 
1712681542.639531, , , , , , -1.760744, , , 
1712681542.669725, , , , , , -1.826388, , , 
1712681542.700021, , , , , , -1.908118, , , 
1712681542.730327, , , , , , -1.996286, , , 
1712681542.760625, , , , , , -2.095580, , , 
1712681542.790948, , , , , , -2.204450, , , 
1712681542.821330, , , , , , -2.324121, , , 
1712681542.850644, , , , , , -2.450681, , , 
1712681542.881944, , , , , , -2.589780, , , 
1712681542.912135, , , , , , -2.737130, , , 
1712681542.942443, , , , , , -2.894811, , , 
1712681542.972831, , , , , , -3.060913, , , 
1712681543.003040, , , , , , -3.230724, , , 
1712681543.033438, , , , , , -3.413214, , , 
1712681543.063741, , , , , , -3.596570, , , 
1712681543.093947, , , , , , -3.784440, , , 
1712681543.124330, , , , , , -3.970116, , , 
1712681543.154553, , , , , , -4.157835, , , 
1712681543.184943, , , , , , -4.338949, , , 
1712681543.215148, , , , , , -4.509199, , , 
1712681543.245461, , , , , , -4.720719, , , 
1712681543.275776, , , , , , -4.862642, , , 
1712681543.306049, , , , , , -4.983472, , , 
1712681543.336366, , , , , , -5.084005, , , 
1712681543.366767, , , , , , -5.154815, , , 
1712681543.396971, , , , , , -5.201942, , , 
1712681543.427373, , , , , , -5.217930, , , 
1712681543.457692, , , , , , -5.203417, , , 
1712681543.487916, , , , , , -5.158642, , , 
1712681543.518176, , , , , , -5.083934, , , 
1712681543.548480, , , , , , -4.988225, , , 
1712681543.578782, , , , , , -4.863016, , , 
1712681543.609187, , , , , , -4.722589, , , 
1712681543.639500, , , , , , -4.560824, , , 
1712681543.669798, , , , , , -4.389484, , , 
1712681543.700097, , , , , , -4.207535, , , 
1712681543.730297, , , , , , -4.016861, , , 
1712681543.760704, , , , , , -3.823542, , , 
1712681543.790896, , , , , , -3.633138, , , 
1712681543.821202, , , , , , -3.441139, , , 
1712681543.851579, , , , , , -3.252321, , , 
1712681543.881769, , , , , , -3.070762, , , 
1712681543.912107, , , , , , -2.896319, , , 
1712681543.942544, , , , , , -2.726344, , , 
1712681543.972708, , , , , , -2.565509, , , 
1712681544.003010, , , , , , -2.415290, , , 
1712681544.033312, , , , , , -2.273382, , , 
1712681544.063703, , , , , , -2.138438, , , 
1712681544.093918, , , , , , -2.014415, , , 
1712681544.124308, , , , , , -1.897869, , , 
1712681544.154521, , , , , , -1.792150, , , 
1712681544.184945, , , , , , -1.692797, , , 
1712681544.215228, , , , , , -1.604210, , , 
1712681544.245439, , , , , , -1.499690, , , 
1712681544.275792, , , , , , -1.428644, , , 
1712681544.306008, , , , , , -1.366207, , , 
1712681544.336410, , , , , , -1.311859, , , 
1712681544.366737, , , , , , -1.262982, , , 
1712681544.396940, , , , , , -1.222093, , , 
1712681544.427350, , , , , , -1.188838, , , 
1712681544.457632, , , , , , -1.161363, , , 
1712681544.487876, , , , , , -1.141487, , , 
